,unique_ide,mean_lst,max_lst,min_lst,sd_lst,latitude,longitude
768,3721/071_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78782532710078,-122.39918200084678
769,3554/056_2018,304.79952569169944,,,,37.76524090701937,-122.42120428549836
770,3521/027_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.77095596231825,-122.41459890568213
771,0355/003_2018,302.3830830039525,,,,37.77858416150304,-122.41544173938246
772,3775/101_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.78141473888763,-122.3930145198831
773,0304/005_2018,301.4089682539681,,,,37.786931515736256,-122.41364125002924
774,3520/029_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.7716973209991,-122.41349988169291
775,0211/002_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79437051623107,-122.40825400696237
776,0287/026_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79039605953407,-122.40481264401777
777,3754/007_2018,303.47214007782117,,,,37.77772982578364,-122.40513297772478
778,0324/027_2018,301.4089682539681,,,,37.785291375550536,-122.41169726550729
779,3722/002_2018,298.7633948339484,,,,37.78751407327818,-122.399566331168
780,0194/006_2018,300.7623917421565,300.886913580247,300.886913580247,0.0,37.79544001367218,-122.4053642419961
781,0313/010_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.7869803364998,-122.4055313331654
782,0173/003_2018,297.58708487084857,,,,37.79737519889955,-122.399959825701
783,0174/001_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79748432583532,-122.40111214193011
784,0678/004_2018,301.27240816326537,301.27240816326537,301.27240816326537,0.0,37.78648913441362,-122.43364856011723
785,0125/026_2018,300.886913580247,,,,37.7982344999534,-122.4173940649567
786,0262/008_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.792707563508046,-122.39949341145936
787,1440/039_2018,300.0866079295154,,,,37.78119774529633,-122.46719234860048
788,0310/003_2018,299.52043384710464,,,,37.788497137958686,-122.40389307969886
789,0173/002_2018,297.58708487084857,,,,37.79747801255378,-122.39998063608252
790,0240/001_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79357694726912,-122.4032298779936
791,0284/006_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78943848636667,-122.4091731429112
792,6474/034_2018,299.5638793103448,299.5638793103448,299.5638793103448,0.0,37.71029097724047,-122.44760280440984
793,0164/002_2018,297.58708487084857,,,,37.79801787140276,-122.40252084323328
794,0268/016_2018,299.9479427060333,,,,37.79172512708595,-122.40169121083132
795,0065/048_2018,299.8510077519379,299.8510077519379,299.8510077519379,0.0,37.80346036929407,-122.4143661897636
796,0267/002_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79194112656627,-122.39998911157647
797,0336/014A_2018,302.3830830039525,,,,37.78317019999447,-122.41722455777948
798,3736/096_2018,298.7633948339484,,,,37.786696933791255,-122.39774079942144
799,0287/001_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.790548542103714,-122.404229209554
800,0241/014_2018,300.886913580247,,,,37.79309768854015,-122.4058695311911
801,3707/020_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78708767786568,-122.40135531097673
802,0288/001_2018,298.7633948339484,,,,37.79075441948776,-122.40255235557711
803,0835/002_2018,301.88266666666686,,,,37.776235032490334,-122.41843513844448
804,0090/030_2018,299.8510077519379,,,,37.80182183339893,-122.41167186768904
805,0174/008_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79704984280441,-122.40158254336862
806,0335/016_2018,301.4089682539681,,,,37.78406832338856,-122.41736004570252
807,3711/005_2018,297.58708487084857,,,,37.79210935240578,-122.39580386463558
808,3707/001_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.788946965221776,-122.40128826195618
809,0670/022_2018,301.4089682539681,,,,37.78833227098981,-122.42108476317703
810,0310/018_2018,301.3270042194094,,,,37.78854932126704,-122.404963391222
811,0306/012_2018,301.3270042194094,,,,37.78714245252619,-122.41133459570096
812,3775/001_2018,291.9657370517929,291.9657370517929,291.9657370517929,0.0,37.78279210707108,-122.39367699302603
813,0653/022_2018,301.1990476190477,,,,37.78852073150272,-122.4334668835736
814,3721/050_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7875979596071,-122.3988811656802
815,0235/008_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.793823603305,-122.3967116626418
816,3736/025_2018,298.7633948339484,,,,37.78616813006493,-122.39631014004296
817,3755/097_2018,302.3830830039525,,,,37.77588241635966,-122.40854636951435
818,0236/006_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79381948497669,-122.39860532836948
819,0174/011_2018,297.58708487084857,,,,37.79740043938978,-122.40133834127435
820,0261/007_2018,300.886913580247,,,,37.79229561316573,-122.40070689746932
821,3509/040_2018,301.88266666666686,,,,37.77536774835141,-122.41536750694912
822,0294/016_2018,301.3270042194094,,,,37.789312346273,-122.4064449839593
823,0224/001_2018,300.886913580247,,,,37.79388813978581,-122.40808641976206
824,0309/017_2018,301.3270042194094,,,,37.788386265142194,-122.40572573759545
825,0310/005_2018,301.2824197083579,301.3270042194094,301.3270042194094,0.0,37.78812533637628,-122.40374389999197
826,0296/005_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78866410585611,-122.4087417781548
827,0310/022_2018,299.21440018879804,298.7633948339484,298.7633948339484,0.0,37.78860875598897,-122.40406167190918
828,0136/007_2018,297.06386100386106,,,,37.80032929945566,-122.40073149722888
829,0309/027_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.788440123197816,-122.40560728800268
830,5843/007_2018,302.3990697674418,,,,37.73277762166323,-122.4166169493046
831,0309/014_2018,301.3270042194094,,,,37.787956359265664,-122.40642800621328
832,0260/003_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79248677102151,-122.40128965025686
833,0323/009_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78504297466993,-122.41345522563546
834,0041/038_2018,299.8510077519379,299.8510077519379,299.8510077519379,0.0,37.8050520141825,-122.4132593072461
835,0330/002_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78517830931824,-122.40804161419857
836,0260/008_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79219984117894,-122.40189702043264
837,0196/028_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79570640770411,-122.40313666137692
838,0311/007_2018,298.7633948339484,,,,37.78844656979199,-122.40332549764194
839,0328/003_2018,301.3270042194094,,,,37.786303474288616,-122.40608977050256
840,3707/004_2018,298.7633948339484,,,,37.78858735261925,-122.40095793131064
841,0165/008_2018,297.58708487084857,,,,37.79802280266028,-122.40188915967248
842,0298/008_2018,301.3270042194094,,,,37.78798370545385,-122.41228570464904
843,0177/015_2018,297.58708487084857,,,,37.79653583912699,-122.40658117220364
844,0355/006_2018,302.3830830039525,,,,37.77837593400447,-122.4157216693522
845,0935/005_2018,300.01463829787247,300.01463829787247,300.01463829787247,0.0,37.79917070447517,-122.4438882317096
846,0267/009_2018,298.7633948339484,,,,37.7914554858515,-122.40016525800984
847,2623/168_2018,301.0468774703556,301.0468774703556,301.0468774703556,0.0,37.762785199572924,-122.43853161245154
848,0176/013_2018,297.58708487084857,,,,37.79653487519644,-122.405021236137
849,0270/042_2018,298.7633948339484,,,,37.79086936062687,-122.40522555934687
850,3736/098_2018,298.7633948339484,,,,37.78690552603477,-122.39767245897376
851,0309/022_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78839991644162,-122.40651737855065
852,0260/009_2018,300.886913580247,,,,37.79217651489671,-122.402027915819
853,3776/011_2018,300.33751824817534,,,,37.77993077908349,-122.39486849126808
